index,aweme_id,desc,author_nickname,author_sec_uid,create_time,digg_count,comment_count,share_count,play_count,url
97,7632223441563560169,🫠 #性感的占领我世界 #硬曲 #中文说唱 #原创demo #BabyGeddy,BabyGeddy,MS4wLjABAAAAaOJ3k-VIJGOGkLcYiZDkaBNaJixuZ2DpD7AUo8KNU94PQRJBZDGtGy7tu4ykc5nb,2026-04-24T11:20:00.000Z,54,4,4,0,https://www.douyin.com/video/7632223441563560169
98,7647436469015914083,收放自如的控制，把慵懒氛围感焊入节拍。细腻发力填满律动空隙，尽显松弛高级质感。#odog #yaze编舞 #抖音潮流舞蹈大赛 #舞蹈课堂随拍,O-DOG舞蹈室,MS4wLjABAAAAdVLgdnZrBwAcekTxVFuFicTdtQI85A8YdWDiBsxr0_k,2026-06-04T07:19:16.000Z,20,0,3,0,https://www.douyin.com/video/7647436469015914083
99,7464190483833654564,一起来看看 网传的 说唱梦工厂第二季导师/嘉宾 到底有多夸张 #说唱 #说唱梦工厂 #中国新说唱 #hiphop,张正不信邪,MS4wLjABAAAA6qITsT7tMZMgfqll_2RSbN2f_5LCT88R_HYfrsdYLjvVSd3rSSSJahga9rLxTW_2,2025-01-26T11:51:48.000Z,16355,547,1662,0,https://www.douyin.com/video/7464190483833654564
100,7623635388535524660,一个视频看会EV63如何让你的摆射又快又稳! #无畏契约 #磁轴 #ev63 EV63驱动调节后急停摆射困难靶28！,黑芒果,MS4wLjABAAAAp4Ty5RxL5BCMyyaWCHra9Nvmaa-2Zv0XzbLSpC1qFeufjC4RZVoQC2jsk8cjrXTc,2026-04-01T03:59:03.000Z,75324,473,13287,0,https://www.douyin.com/video/7623635388535524660
101,7464190483833654564,一起来看看 网传的 说唱梦工厂第二季导师/嘉宾 到底有多夸张 #说唱 #说唱梦工厂 #中国新说唱 #hiphop,张正不信邪,MS4wLjABAAAA6qITsT7tMZMgfqll_2RSbN2f_5LCT88R_HYfrsdYLjvVSd3rSSSJahga9rLxTW_2,2025-01-26T11:51:48.000Z,16355,547,1662,0,https://www.douyin.com/video/7464190483833654564
102,7621535160541908251,春季超出片裤子分享~ #春夏穿搭 #裤装 #潮流 #ootd #街头,Brodygogogo,MS4wLjABAAAAo4h9Clo1Oz98UsopDvPAGfmfLWyCV6wDg-j5BCHK6ROu3ULVjDyx7JyURzOGlQQk,2026-03-26T12:09:05.000Z,19,1,1,0,https://www.douyin.com/video/7621535160541908251
103,7394090218569157951,又一次#ODog 之旅 长沙真的热！学生们真的热情！🔥#yu编舞 #swag #fyp,陈鹏羽_Yu,MS4wLjABAAAAuTJ5ORKe4m80tB3lM6O5p9mI7XUYZZC1QXwFV4fSbhc,2024-07-21T14:06:34.000Z,303,11,69,0,https://www.douyin.com/video/7394090218569157951
104,7451921275909426490,糟糕！被他俩帅到了 #swag #chill #抖音潮流舞蹈地图 #浅跳一下 #sagi编舞,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2024-12-24T10:20:51.000Z,386,16,65,0,https://www.douyin.com/video/7451921275909426490
105,7585200507212598565,又掉帽😤 但是超high#鹏羽编舞#odog #swag #dance,陈鹏羽_Yu,MS4wLjABAAAAuTJ5ORKe4m80tB3lM6O5p9mI7XUYZZC1QXwFV4fSbhc,2025-12-18T14:12:21.000Z,1355,46,245,0,https://www.douyin.com/video/7585200507212598565
106,7656789878084660729,#抖音潮流舞蹈大赛 #garrett进行曲 #Girls #offcampus #sauce编舞,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-06-29T12:15:16.000Z,74,5,0,0,https://www.douyin.com/video/7656789878084660729
107,7433758900723256616,双手准备好 开始撒钱了🔥 #八方来财 #世杰编舞 #抖音潮流舞蹈地图 #odog #livehouse,O-DOG编舞师-Jaye世杰,MS4wLjABAAAAguOa5BzocxVi2rKKNoqbUcYb6M2dvFMhXM5nKPkgap0,2024-11-05T11:41:21.000Z,330,23,69,0,https://www.douyin.com/video/7433758900723256616
108,7623635388535524660,一个视频看会EV63如何让你的摆射又快又稳! #无畏契约 #磁轴 #ev63 EV63驱动调节后急停摆射困难靶28！,黑芒果,MS4wLjABAAAAp4Ty5RxL5BCMyyaWCHra9Nvmaa-2Zv0XzbLSpC1qFeufjC4RZVoQC2jsk8cjrXTc,2026-04-01T03:59:03.000Z,75324,473,13287,0,https://www.douyin.com/video/7623635388535524660
109,7621466560288819066,没头脑和不高兴 ！#这舞节奏感简直强到爆 #看完不笑算我输 #一套动作行云流水 #这才是猛男该跳的舞蹈 #fyp,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-03-26T09:42:00.000Z,443,11,13,0,https://www.douyin.com/video/7621466560288819066
110,7562192064700550450,"久违的简单爽舞
#椰紫编舞 #BoujeeBaby #sexydrill #现场live #抖音潮流舞蹈大赛",O-DOG编舞师-椰紫,MS4wLjABAAAAh_Fb-xnYTh87dYG8bg1Zhnf_wQPM1BFGGkoDn1Dp_v8,2025-10-17T14:07:31.000Z,138,6,1,0,https://www.douyin.com/video/7562192064700550450
111,7612687174844124466,职业教练一个视频告诉你，为什么EDG现在这么弱的本质原因 #无畏契约圣地亚哥大师赛 #EDG #康康 #smoggy #球球,小卷林-无畏契约教学,MS4wLjABAAAA77_Z64uBx3My0zSdLZWdqIVuGbo13PaOBBTT9y0TTlcrZX5bRhx9so2kjBUeRx0T,2026-03-02T15:54:35.000Z,11686,405,820,0,https://www.douyin.com/video/7612687174844124466
112,7587017034581396773,O-DOG LIVEHOUSE惊喜空降美女街舞🤩“爵爵紫”氛围下每个卡点都直戳审美！#odog #ruby编舞 #jazz #舞蹈课堂随拍 #抖音热门舞蹈计划,O-DOG舞蹈室,MS4wLjABAAAAdVLgdnZrBwAcekTxVFuFicTdtQI85A8YdWDiBsxr0_k,2025-12-23T11:41:16.000Z,173,2,14,0,https://www.douyin.com/video/7587017034581396773
113,7536576220549631232,嘎嘎装就完事了 #ootd #lifestylevision #潮流pov #秋冬上新,彭彭Peddy,MS4wLjABAAAAw8CZ9azL49a4mKng5o747eAIhLWxChIjBi0Fg1ky0uE,2025-08-09T13:24:55.000Z,15,0,6,0,https://www.douyin.com/video/7536576220549631232
114,7517153564548992297,"OJO GANG #ojogang #kyoka #ibuki 
如果可以，请在油管上为我们的作品观看并点赞👍，谢谢💚💚💚  
Please vote and 👍
@Ibuki今田惟吹
#抖音潮流舞蹈大赛",KYOKA_RB,MS4wLjABAAAA003pzXN9pNgeqj3re3vl2QgmUiRNkMsFsGe5JpDss5g,2025-06-18T05:15:08.000Z,16191,415,495,0,https://www.douyin.com/video/7517153564548992297
115,7612687174844124466,职业教练一个视频告诉你，为什么EDG现在这么弱的本质原因 #无畏契约圣地亚哥大师赛 #EDG #康康 #smoggy #球球,小卷林-无畏契约教学,MS4wLjABAAAA77_Z64uBx3My0zSdLZWdqIVuGbo13PaOBBTT9y0TTlcrZX5bRhx9so2kjBUeRx0T,2026-03-02T15:54:35.000Z,11686,405,820,0,https://www.douyin.com/video/7612687174844124466
116,7433758900723256616,双手准备好 开始撒钱了🔥 #八方来财 #世杰编舞 #抖音潮流舞蹈地图 #odog #livehouse,O-DOG编舞师-Jaye世杰,MS4wLjABAAAAguOa5BzocxVi2rKKNoqbUcYb6M2dvFMhXM5nKPkgap0,2024-11-05T11:41:21.000Z,330,23,69,0,https://www.douyin.com/video/7433758900723256616
117,7656789878084660729,#抖音潮流舞蹈大赛 #garrett进行曲 #Girls #offcampus #sauce编舞,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-06-29T12:15:16.000Z,74,5,0,0,https://www.douyin.com/video/7656789878084660729
118,7621466560288819066,没头脑和不高兴 ！#这舞节奏感简直强到爆 #看完不笑算我输 #一套动作行云流水 #这才是猛男该跳的舞蹈 #fyp,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-03-26T09:42:00.000Z,443,11,13,0,https://www.douyin.com/video/7621466560288819066
119,7562192064700550450,"久违的简单爽舞
#椰紫编舞 #BoujeeBaby #sexydrill #现场live #抖音潮流舞蹈大赛",O-DOG编舞师-椰紫,MS4wLjABAAAAh_Fb-xnYTh87dYG8bg1Zhnf_wQPM1BFGGkoDn1Dp_v8,2025-10-17T14:07:31.000Z,138,6,1,0,https://www.douyin.com/video/7562192064700550450
120,7536576220549631232,嘎嘎装就完事了 #ootd #lifestylevision #潮流pov #秋冬上新,彭彭Peddy,MS4wLjABAAAAw8CZ9azL49a4mKng5o747eAIhLWxChIjBi0Fg1ky0uE,2025-08-09T13:24:55.000Z,15,0,6,0,https://www.douyin.com/video/7536576220549631232
121,7587017034581396773,O-DOG LIVEHOUSE惊喜空降美女街舞🤩“爵爵紫”氛围下每个卡点都直戳审美！#odog #ruby编舞 #jazz #舞蹈课堂随拍 #抖音热门舞蹈计划,O-DOG舞蹈室,MS4wLjABAAAAdVLgdnZrBwAcekTxVFuFicTdtQI85A8YdWDiBsxr0_k,2025-12-23T11:41:16.000Z,173,2,14,0,https://www.douyin.com/video/7587017034581396773
122,7517153564548992297,"OJO GANG #ojogang #kyoka #ibuki 
如果可以，请在油管上为我们的作品观看并点赞👍，谢谢💚💚💚  
Please vote and 👍
@Ibuki今田惟吹
#抖音潮流舞蹈大赛",KYOKA_RB,MS4wLjABAAAA003pzXN9pNgeqj3re3vl2QgmUiRNkMsFsGe5JpDss5g,2025-06-18T05:15:08.000Z,16191,415,495,0,https://www.douyin.com/video/7517153564548992297
123,7659290077629568997,润 #dance,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-07-09T09:00:00.000Z,164,1,2,0,https://www.douyin.com/video/7659290077629568997
124,7587697344255544622,圣诞快乐呀大家🎄#圣诞舞 #抖音热门舞蹈计划 #抖音舞蹈年终盘点 #dance #hiphop,O-DOG编舞师-Jaye世杰,MS4wLjABAAAAguOa5BzocxVi2rKKNoqbUcYb6M2dvFMhXM5nKPkgap0,2025-12-25T07:41:13.000Z,321,9,6,0,https://www.douyin.com/video/7587697344255544622
125,7471665411927412002,Die With A Smile | 子巍编舞 #OG课堂 被全情投入打动，狠狠共鸣了#子巍编舞 #diewithasmile,OG-Dance,MS4wLjABAAAA-wmviB4DpOrzk6TotWaYXoMCtRDH_KbtDprNOWHBZIo,2025-02-15T15:18:16.000Z,57,2,26,0,https://www.douyin.com/video/7471665411927412002
126,7527552420159753512,"土哥们洋哥们都闪开！帅哥们来了！ ""Greedy""即将发布🏴‍☠️ 欢迎收听地下至尊音乐
#migg #plugg  #中文说唱  #帅哥们音乐 #音乐种草计划",Migg 993,MS4wLjABAAAALdosFat1lbB8wUddBgiDoAiuu7oittZJRdd2HlpH4PTDUjE41IjQlFrQSrDqfGao,2025-07-16T10:00:00.000Z,1309,60,78,0,https://www.douyin.com/video/7527552420159753512
127,7587504153841126671,《IG GIRL》 Ft.@宝宝流行明星 她想我带着她runaway。#yungibo #opium #rap #说唱 #IGGIRL,荣允硕YungIBO,MS4wLjABAAAAtVi7BXDheGvtbNsi2lk_WT3PQlLYcXPZ5LncS6liuMI,2025-12-25T09:00:00.000Z,2167,83,185,0,https://www.douyin.com/video/7587504153841126671
128,7557765491780341052,"进来“挨骂”！😁 （诚意满满的三分钟课堂秀，集训结束交作业啦）
#sunny编舞 #swag  #帅气逼人组合 #课堂实录 #odog",O-DOG编舞师-Sunny,MS4wLjABAAAAGD6RQw8nHJEZEebs6rykFTpTwcihkraHfCAqLy78i95ltQvplBCMmIGOTs4dIXuU,2025-10-05T15:50:08.000Z,622,22,63,0,https://www.douyin.com/video/7557765491780341052
129,7659290077629568997,润 #dance,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-07-09T09:00:00.000Z,164,1,2,0,https://www.douyin.com/video/7659290077629568997
130,7587697344255544622,圣诞快乐呀大家🎄#圣诞舞 #抖音热门舞蹈计划 #抖音舞蹈年终盘点 #dance #hiphop,O-DOG编舞师-Jaye世杰,MS4wLjABAAAAguOa5BzocxVi2rKKNoqbUcYb6M2dvFMhXM5nKPkgap0,2025-12-25T07:41:13.000Z,321,9,6,0,https://www.douyin.com/video/7587697344255544622
131,7471665411927412002,Die With A Smile | 子巍编舞 #OG课堂 被全情投入打动，狠狠共鸣了#子巍编舞 #diewithasmile,OG-Dance,MS4wLjABAAAA-wmviB4DpOrzk6TotWaYXoMCtRDH_KbtDprNOWHBZIo,2025-02-15T15:18:16.000Z,57,2,26,0,https://www.douyin.com/video/7471665411927412002
132,7527552420159753512,"土哥们洋哥们都闪开！帅哥们来了！ ""Greedy""即将发布🏴‍☠️ 欢迎收听地下至尊音乐
#migg #plugg  #中文说唱  #帅哥们音乐 #音乐种草计划",Migg 993,MS4wLjABAAAALdosFat1lbB8wUddBgiDoAiuu7oittZJRdd2HlpH4PTDUjE41IjQlFrQSrDqfGao,2025-07-16T10:00:00.000Z,1309,60,78,0,https://www.douyin.com/video/7527552420159753512
133,7587504153841126671,《IG GIRL》 Ft.@宝宝流行明星 她想我带着她runaway。#yungibo #opium #rap #说唱 #IGGIRL,荣允硕YungIBO,MS4wLjABAAAAtVi7BXDheGvtbNsi2lk_WT3PQlLYcXPZ5LncS6liuMI,2025-12-25T09:00:00.000Z,2167,83,185,0,https://www.douyin.com/video/7587504153841126671
134,7557765491780341052,"进来“挨骂”！😁 （诚意满满的三分钟课堂秀，集训结束交作业啦）
#sunny编舞 #swag  #帅气逼人组合 #课堂实录 #odog",O-DOG编舞师-Sunny,MS4wLjABAAAAGD6RQw8nHJEZEebs6rykFTpTwcihkraHfCAqLy78i95ltQvplBCMmIGOTs4dIXuU,2025-10-05T15:50:08.000Z,622,22,63,0,https://www.douyin.com/video/7557765491780341052
135,7644446895972514801,#在任何角落跳舞都没差 #dylan编舞 #抖音潮流舞蹈大赛,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-05-27T09:58:00.000Z,65,7,1,0,https://www.douyin.com/video/7644446895972514801
136,7427772373429964043,碰瓷GUCCI？其实它是街牌的OG，潮流大佬们都在穿 #coogi #苦瓜纹毛衣  #潮流单品  #秋冬的松弛感是毛衣给的 #复古条纹穿搭轻松拿捏秋天,肆己SIJI,MS4wLjABAAAAQIg87JjQ8aar0rU-JxKkIjsj1jiw1OWJIWTeFJij7oE,2024-10-20T08:30:37.000Z,981,31,214,0,https://www.douyin.com/video/7427772373429964043
137,7544955093288783146,"O-GiRl,ya! 产品不基础，种草官也不基础 是外在的穿搭，也是內在的自我表达
所有女生请注意🔈
OGR好物种草官 @Hi！Seeya  来啦
拆解思路，分享灵感，示范新品Look
只为呈现实用的风格主义穿搭👚
        
O-GiRl,ya! 穿搭课堂，开课了！👩‍🏫
干货满满，包你学有所获#OGR #seeya #OGR甜品鞋 #每天一个穿搭灵感 #李佳琦直播间",OGR官方旗舰店,MS4wLjABAAAAPBxV_P6EYNGN0dlQhc2RR_mbkpbVVEbtSAwrML7IaX0,2025-09-01T11:20:00.000Z,7,0,0,0,https://www.douyin.com/video/7544955093288783146
138,7604425090625369216,我的过年必备单品#OGR新年聚宝盒 #2026年味加码#OGR#hello时尚季#穿上秀场同款去拜年,YNa张伊娜,MS4wLjABAAAAVZvV4hzbLRR1bW5jSwQQEXxncIifNxWAhsLJYEinYApbPPgwEzcoXBjvEimWSNeA,2026-02-08T10:46:29.000Z,3223,41,17,0,https://www.douyin.com/video/7604425090625369216
139,7558843765415349562,红｜书艺Sugi编舞 #OG课堂 真的很有带入感的抒情编舞#书艺sugi编舞 #原创编舞,OG-Dance,MS4wLjABAAAA-wmviB4DpOrzk6TotWaYXoMCtRDH_KbtDprNOWHBZIo,2025-10-08T13:34:23.000Z,12,0,0,0,https://www.douyin.com/video/7558843765415349562
140,7519677135422934312,这次是帅哥街舞了吗？ #kyg编舞 #reallyreally #hiphop #翻跳 #抖音潮流舞蹈地图,勾斯特,MS4wLjABAAAAwpbL0woV83e5VU15OmQP3QlZ-LLdFF8QcNJNQPOry6w,2025-06-25T00:27:55.000Z,2186,153,215,0,https://www.douyin.com/video/7519677135422934312
141,7657174142873138917,#michico,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-06-30T13:06:24.000Z,58,2,0,0,https://www.douyin.com/video/7657174142873138917
142,7661589995605781605,任由他们冷眼，你我独自美丽。 #underground #udg #说唱 #炙热计划 #中文说唱,2000go,MS4wLjABAAAAVct0RrDSi4P3-RZhKi0VvqUE1_SklVinP8WjQl81RgM,2026-07-12T10:42:10.000Z,89,6,2,0,https://www.douyin.com/video/7661589995605781605
143,7648257130620816686,康神开播了？一期视频教会你如何爽串EDG五人组 #安安队 #无畏契约 #抖音精选 #无畏契约伦敦大师赛 #瓦罗兰特,安安队（天花板无畏契约）,MS4wLjABAAAAe03bbRyGo8altPcktmX4BLVB3YJmdJb15AvcI1Jp4iA,2026-06-06T12:24:01.000Z,117590,1178,18773,0,https://www.douyin.com/video/7648257130620816686
144,7604425090625369216,我的过年必备单品#OGR新年聚宝盒 #2026年味加码#OGR#hello时尚季#穿上秀场同款去拜年,YNa张伊娜,MS4wLjABAAAAVZvV4hzbLRR1bW5jSwQQEXxncIifNxWAhsLJYEinYApbPPgwEzcoXBjvEimWSNeA,2026-02-08T10:46:29.000Z,3223,41,17,0,https://www.douyin.com/video/7604425090625369216
145,7558843765415349562,红｜书艺Sugi编舞 #OG课堂 真的很有带入感的抒情编舞#书艺sugi编舞 #原创编舞,OG-Dance,MS4wLjABAAAA-wmviB4DpOrzk6TotWaYXoMCtRDH_KbtDprNOWHBZIo,2025-10-08T13:34:23.000Z,12,0,0,0,https://www.douyin.com/video/7558843765415349562
146,7519677135422934312,这次是帅哥街舞了吗？ #kyg编舞 #reallyreally #hiphop #翻跳 #抖音潮流舞蹈地图,勾斯特,MS4wLjABAAAAwpbL0woV83e5VU15OmQP3QlZ-LLdFF8QcNJNQPOry6w,2025-06-25T00:27:55.000Z,2186,153,215,0,https://www.douyin.com/video/7519677135422934312
147,7520925761453280546,传奇说唱团体顽童MJ116合体！新专辑《OGS》 #瘦子eso #顽童mj116 #大渊muta #小春kenzy,爱说唱的迪伦,MS4wLjABAAAA0lKr0APSOdmJQQw7hQo7lo7-75AsZGXic1R2oLAoX3X9DqZiCRzs3PgILm5ylPK_,2025-06-28T09:13:33.000Z,1539,120,82,0,https://www.douyin.com/video/7520925761453280546
148,7657174142873138917,#michico,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2026-06-30T13:06:24.000Z,58,2,0,0,https://www.douyin.com/video/7657174142873138917
149,7661589995605781605,任由他们冷眼，你我独自美丽。 #underground #udg #说唱 #炙热计划 #中文说唱,2000go,MS4wLjABAAAAVct0RrDSi4P3-RZhKi0VvqUE1_SklVinP8WjQl81RgM,2026-07-12T10:42:10.000Z,89,6,2,0,https://www.douyin.com/video/7661589995605781605
150,7648257130620816686,康神开播了？一期视频教会你如何爽串EDG五人组 #安安队 #无畏契约 #抖音精选 #无畏契约伦敦大师赛 #瓦罗兰特,安安队（天花板无畏契约）,MS4wLjABAAAAe03bbRyGo8altPcktmX4BLVB3YJmdJb15AvcI1Jp4iA,2026-06-06T12:24:01.000Z,117590,1178,18773,0,https://www.douyin.com/video/7648257130620816686
151,7304983477047381289,"👓Ryan Ruegg（老OG眼镜哥哥）
#North底板Horizon #CSD极限滑板车 #csdscooter #极限滑板车 #scooter",CSD极限滑板车,MS4wLjABAAAAVnD_6oMGYt_-tH1oBvlbqGpWEVMNEKiEQxSqlN6NzyS5YXa0ua0NWdprnifDMPD_,2023-11-24T11:06:51.000Z,741,11,18,0,https://www.douyin.com/video/7304983477047381289
152,7372952865595198770,"Boogaloo sam！！！！！感受OG带给大家的快乐！
#popping震感舞 #在整个舞蹈界都是相当炸裂的 #一起来battle #各种popping都来上分了 #神级现场",蓝恩街舞大屏幕,MS4wLjABAAAAb1IMdKBa2rAUAxt_hElnCayFDFkNdJKvxI6RoSvixDBt5FW6ruqiHJgA6rgNYap1,2024-05-25T15:02:51.000Z,876,72,253,0,https://www.douyin.com/video/7372952865595198770
153,7476852410871237925,何以解忧 唯有❤️‍🔥#yu编舞 #odog #抖音潮流舞蹈地图 #swag,陈鹏羽_Yu,MS4wLjABAAAAuTJ5ORKe4m80tB3lM6O5p9mI7XUYZZC1QXwFV4fSbhc,2025-03-01T14:46:22.000Z,300,12,37,0,https://www.douyin.com/video/7476852410871237925
154,7629558210525661041,【OG街舞】律动协调练起来 #抖音热门舞蹈计划 #榆次OG街舞 #OG街舞基本功 #太原OG街舞 #成人零基础舞蹈 @抖音小助手 @抖音上热门,🏴‍☠️OG街舞基本功分享,MS4wLjABAAAAzsVymt3aA-zN0lRMtZc8BpTpcg7lu91hIvw-XvfezCg,2026-04-17T03:02:29.000Z,334,1,50,0,https://www.douyin.com/video/7629558210525661041
155,7305000050344676635,街头OG潮牌复古面包鞋测评！#面包鞋 #滑板鞋 #板鞋 #街头文化 #街舞,EGO易走走,MS4wLjABAAAACPGNy9JhY6dQbh7M1Dxfnw2gYMtrA-bhEa8Ys5J4K4Q,2023-11-24T12:21:19.000Z,3152,136,154,0,https://www.douyin.com/video/7305000050344676635
156,7566985545512861160,"每一步都是風 換個造型 
#顽童MJ116OGS演唱会#小春kenzy#顽童MJ116太原演唱会",小春Kenzy,MS4wLjABAAAAUPZEvBzqsjcytVqxsrQ-2gC1akLY9l3vhts7te-pvhkb-iHMokGAvoCOHNNMS2ir,2025-10-30T12:08:46.000Z,6734,74,286,0,https://www.douyin.com/video/7566985545512861160
157,7421853422099451162,#抖音潮流舞蹈地图 #dance #浅跳一下 #chill #刷街,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2024-10-04T09:42:06.000Z,1491,74,30,0,https://www.douyin.com/video/7421853422099451162
158,7629558210525661041,【OG街舞】律动协调练起来 #抖音热门舞蹈计划 #榆次OG街舞 #OG街舞基本功 #太原OG街舞 #成人零基础舞蹈 @抖音小助手 @抖音上热门,🏴‍☠️OG街舞基本功分享,MS4wLjABAAAAzsVymt3aA-zN0lRMtZc8BpTpcg7lu91hIvw-XvfezCg,2026-04-17T03:02:29.000Z,334,1,50,0,https://www.douyin.com/video/7629558210525661041
159,7305000050344676635,街头OG潮牌复古面包鞋测评！#面包鞋 #滑板鞋 #板鞋 #街头文化 #街舞,EGO易走走,MS4wLjABAAAACPGNy9JhY6dQbh7M1Dxfnw2gYMtrA-bhEa8Ys5J4K4Q,2023-11-24T12:21:19.000Z,3152,136,154,0,https://www.douyin.com/video/7305000050344676635
160,7545094937613962496,GOXGO#DJ#cortis #kencarson #opuim #KAIYI,KAIYI,MS4wLjABAAAAAGIpsKDWCsHo-BKkhvAiCHc7wltOrtknpmpPlliWbtc,2025-09-01T12:21:54.000Z,963,13,41,0,https://www.douyin.com/video/7545094937613962496
161,7566985545512861160,"每一步都是風 換個造型 
#顽童MJ116OGS演唱会#小春kenzy#顽童MJ116太原演唱会",小春Kenzy,MS4wLjABAAAAUPZEvBzqsjcytVqxsrQ-2gC1akLY9l3vhts7te-pvhkb-iHMokGAvoCOHNNMS2ir,2025-10-30T12:08:46.000Z,6734,74,286,0,https://www.douyin.com/video/7566985545512861160
162,7421853422099451162,#抖音潮流舞蹈地图 #dance #浅跳一下 #chill #刷街,O-DOG编舞师-Sagi,MS4wLjABAAAArLwaLDjI5gKJmBeJIqXurn5STF4VjPREAZZv3cO8shk,2024-10-04T09:42:06.000Z,1491,74,30,0,https://www.douyin.com/video/7421853422099451162
163,7292356137448410405,#oldschool #hiphop #一学就会系列 @oogsehun,SPOOKY,MS4wLjABAAAALo3BpShHq1DI8FeON3uuOx5D41N90hu-XyDFCmng7d-x5G8Zg1DmY1sZsoRpKVCc,2023-10-21T10:26:19.000Z,1197,15,292,0,https://www.douyin.com/video/7292356137448410405
164,7521277467526483258,第 57 集 | #趣味动画  #肥猫斗小强 #童年回忆动画片 #童年回忆#奥吉猫,默剧动画档案馆,MS4wLjABAAAAGBsbClOlkwcfL0VXZ4qwCi-E9tlgy-hHvztKUQvDUcGgPi2xXrdPIZuGwYu4A8By,2025-06-29T07:57:57.000Z,120,5,9,0,https://www.douyin.com/video/7521277467526483258
165,7290834526815767868,好看的鞋比好的对象还难找。#ogr #ogr机甲鞋  #鞋子  #种草分享,超超YoGee,MS4wLjABAAAA34PpPZzbxUajQnK793Mn6PzzVL3dNvuetHCIBLXE752tvSNELXP994Oh8FI93MR1,2023-10-17T12:00:51.000Z,3899,128,409,0,https://www.douyin.com/video/7290834526815767868
166,7308708115048926501,街头鼻祖的华丽回归｜Vision Street Wear 新鞋型 Savvy 开箱上脚  #球鞋控  #滑板鞋,炮菜坛子,MS4wLjABAAAAvShnb7ChS1lW-EtNatC2MqbsmzKGn5xl8kuAsHpqQTU,2023-12-04T12:00:00.000Z,25,4,0,0,https://www.douyin.com/video/7308708115048926501
167,7633239824572902769,猜猜谁回来了？ #hiphop #说唱 #rap #原创demo #oflu,ofluu,MS4wLjABAAAArOAishmrXXAWh85Ii4GlTfufBtdsK5v_XI-PMwmgrSM,2026-04-27T10:00:00.000Z,88,15,15,0,https://www.douyin.com/video/7633239824572902769
168,7629724512426138473,UGG四月新款，承包你四季穿搭！ #UGG #彩壳一脚蹬 #彩壳克罗格 #春夏也UGG #松弛感穿搭,Gayi,MS4wLjABAAAAkKG9zBKfTtWriilI66z5MUwSMLb0JGpbOUBrjYAxa7U,2026-04-18T10:31:12.000Z,906,23,143,0,https://www.douyin.com/video/7629724512426138473
169,7598123339308316069,跟上@檀健次 哥哥的步伐！#檀健次勾手舞 虽迟但到🫡#odog #经伟编舞 #ingyoo编舞 #抖音热门舞蹈计划,O-DOG陈星辰,MS4wLjABAAAA3Ij4h3zqlK3YYmFW8msaVBOzfM_RWxS02TzCYqnYcHk,2026-01-22T09:59:08.000Z,1420,22,37,0,https://www.douyin.com/video/7598123339308316069
170,7381749957616831744,没库存的话，是不是该滑雪了？#ogasaka #UYN #BLACKBRIAR #JR #刻滑,程程呀🏂（Boom）,MS4wLjABAAAA8UFYzQVP7UgQUu51zrKNAKn2GfLnqFnto5cdQAbPwYA,2024-06-18T08:00:10.000Z,373,59,102,0,https://www.douyin.com/video/7381749957616831744
171,7485706862965427497,"哟！又出来拍照啦！带上27mm镜头还有新包包哦！One Go 抽绳包 ！
#摄影  #扫街 #PGYTECH相机包 #OneGo #抖音摄影美学大赏",Ink97,MS4wLjABAAAA8ow8CURS4oGWyQ6umVunkEsJuEBY6W8YoZGFBJ7ucbplU6NCWMsoQANGQwOwZU_3,2025-03-25T11:26:16.000Z,551,60,20,0,https://www.douyin.com/video/7485706862965427497
172,7658644096055053587,"Goyard Bag （来点78年前的欧美音乐） 有没有migos 和 liltyga的感觉🤔
#hiphop #说唱 #欧美说唱 #udg #08",yummytoprich,MS4wLjABAAAAuVcP2j9ZyN0ZyLGRAiIO3Z_fEZ2KBtEfv6VxPJjQGzEzW9KRLdDLQKCdb4Nw-gb0,2026-07-05T10:00:00.000Z,181,28,0,0,https://www.douyin.com/video/7658644096055053587
